Timestamp, Frame, Slot, IMSI, RNTI, UID, UE_No, DL_THR, UL_THR, ,PH_dB, PCMAX_dBm, AVG_RSRP, CQI, RI, raw_rssi, ul_rssi, dl_max_mcs, sched_ul_bytes, estimated_ul_buffer, num_total_bytes, dl_pdus_total, ,dl_BLER, dl_MCS, dlsch_errors, dlsch_total_bytes, dlsch_current_bytes, dlsch_total_rbs, dlsch_current_rbs, dl_num_mac_sdu, dl_lc4_bytes, dl_lc4_id, dl_lc4_sst,dl_lc4_sd, dl_lc5_bytes, dl_lc5_id, dl_lc5_sst,dl_lc5_sd, ,ul_BLER, ul_MCS, ulsch_errors, ulsch_total_bytes, ulsch_current_bytes, ulsch_total_rbs, ulsch_current_rbs, ul_num_mac_sdu, SNR, slice2_max_ratio, ,
0,828,5,0010100000107XX,928c,1,1,8.305017,178.818268, ,61,21,-98,0,1,704,0,28,92,0,0,0, ,0.00000,12,43,53465817,0,549906,0,104273,3730191,1,1,000000,0,0,0,000000, ,0.28472,23,4,95233949,92,3568043,10,131158,125,100, ,
1,828,9,0010100000107XX,928c,1,1,8.296714,178.685471, ,61,21,-98,0,1,704,0,28,92,0,0,0, ,0.00000,12,43,53465817,0,549906,0,104273,3730191,1,1,000000,0,0,0,000000, ,0.28472,23,4,95233949,0,3568043,0,131158,125,100, ,
2,828,11,0010100000107XX,928c,1,1,8.288419,178.685471, ,61,21,-98,0,1,704,0,28,92,0,0,0, ,0.00000,12,43,53465817,0,549906,0,104273,3730191,1,1,000000,0,0,0,000000, ,0.28472,23,4,95233949,0,3568043,0,131158,125,100, ,
3,828,13,0010100000107XX,928c,1,1,8.280131,178.685471, ,61,21,-98,0,1,704,0,28,0,0,0,0, ,0.00000,12,43,53465817,0,549906,0,104273,3730191,1,1,000000,0,0,0,000000, ,0.28472,23,4,95234041,0,3568043,0,131158,155,100, ,
5,828,16,0010100000107XX,928c,1,1,8.267717,178.506821, ,61,21,-98,0,1,704,0,28,421,0,0,0, ,0.00000,12,43,53465817,0,549906,0,104273,3730191,1,1,000000,0,0,0,000000, ,0.28472,23,4,95234041,421,3568053,10,131158,155,100, ,
6,828,18,0010100000107XX,928c,1,1,8.263583,178.628067, ,61,21,-98,0,1,704,0,28,842,0,0,0, ,0.00000,12,43,53465817,0,549906,0,104273,3730191,1,1,000000,0,0,0,000000, ,0.28472,23,4,95234041,421,3568063,10,131158,155,100, ,
7,829,0,0010100000107XX,928c,1,1,8.259451,178.628067, ,61,21,-98,0,1,704,0,28,842,0,0,0, ,0.00000,12,43,53465817,0,549906,0,104273,3730191,1,1,000000,0,0,0,000000, ,0.28472,23,4,95234041,421,3568063,10,131158,155,100, ,
8,829,2,0010100000107XX,928c,1,1,8.251193,178.628067, ,61,21,-98,0,1,704,0,28,842,0,0,0, ,0.00000,12,43,53465817,0,549906,0,104273,3730191,1,1,000000,0,0,0,000000, ,0.28472,23,4,95234041,421,3568063,10,131158,155,100, ,
9,829,4,0010100000107XX,928c,1,1,8.242944,178.628067, ,61,21,-98,0,1,689,0,28,842,0,0,0, ,0.00000,12,43,53465817,0,549906,0,104273,3730191,1,1,000000,0,0,0,000000, ,0.28472,23,4,95234041,421,3568063,10,131158,130,100, ,
10,829,6,0010100000107XX,928c,1,1,8.234702,178.870377, ,61,21,-98,0,1,697,0,28,421,0,0,0, ,0.00000,12,43,53465817,0,549906,0,104273,3730191,1,1,000000,0,0,0,000000, ,0.28472,23,4,95234462,0,3568063,0,131158,140,100, ,
11,829,9,0010100000107XX,928c,1,1,8.230584,178.780945, ,61,21,-98,0,1,697,0,28,421,0,0,0, ,0.00000,12,43,53465817,0,549906,0,104273,3730191,1,1,000000,0,0,0,000000, ,0.28472,23,4,95234462,0,3568063,0,131158,140,100, ,
12,829,11,0010100000107XX,928c,1,1,8.222356,178.780945, ,61,21,-98,0,1,697,0,28,421,0,0,0, ,0.00000,12,43,53465817,0,549906,0,104273,3730191,1,1,000000,0,0,0,000000, ,0.28472,23,4,95234462,0,3568063,0,131158,140,100, ,
13,829,13,0010100000107XX,928c,1,1,8.214135,178.780945, ,61,21,-98,0,1,697,0,28,0,0,0,0, ,0.00000,12,43,53465817,0,549906,0,104273,3730191,1,1,000000,0,0,0,000000, ,0.28472,23,4,95234883,0,3568063,0,131160,145,100, ,
14,829,15,0010100000107XX,928c,1,1,8.205922,178.691544, ,61,21,-98,0,1,697,0,28,0,0,58,0, ,0.00000,12,43,53465817,0,549906,0,104273,3730191,1,1,000000,0,0,0,000000, ,0.28472,23,4,95234883,0,3568063,0,131160,145,100, ,
15,829,16,0010100000107XX,928c,1,1,8.340319,178.602188, ,61,21,-98,0,1,697,0,28,421,0,3,0, ,0.00000,12,43,53466094,277,549911,5,104274,3730249,1,1,000000,0,0,0,000000, ,0.28472,23,4,95234883,421,3568073,10,131160,145,100, ,
16,829,19,0010100000107XX,928c,1,1,8.474648,178.723389, ,61,21,-98,0,1,697,0,28,842,0,0,0, ,0.00000,12,43,53466371,0,549916,0,104275,3730252,1,1,000000,0,0,0,000000, ,0.28472,23,4,95234883,421,3568083,10,131160,145,100, ,
18,830,2,0010100000107XX,928c,1,1,8.461943,178.723389, ,61,21,-98,0,1,697,0,28,842,0,0,0, ,0.00000,12,43,53466371,0,549916,0,104275,3730252,1,1,000000,0,0,0,000000, ,0.28472,23,4,95234883,421,3568083,10,131160,145,100, ,
19,830,3,0010100000107XX,928c,1,1,8.457711,178.723389, ,61,21,-98,0,1,697,0,28,842,0,0,0, ,0.00000,12,43,53466371,0,549916,0,104275,3730252,1,1,000000,0,0,0,000000, ,0.28472,23,4,95234883,421,3568083,10,131160,145,100, ,
20,830,6,0010100000107XX,928c,1,1,8.445031,178.965607, ,61,21,-98,0,1,689,0,28,421,0,0,0, ,0.00000,12,43,53466371,0,549916,0,104275,3730252,1,1,000000,0,0,0,000000, ,0.28472,23,4,95235304,0,3568083,0,131160,120,100, ,
21,830,8,0010100000107XX,928c,1,1,8.440808,178.876114, ,61,21,-98,0,1,689,0,28,421,0,0,0, ,0.00000,12,43,53466371,0,549916,0,104275,3730252,1,1,000000,0,0,0,000000, ,0.28472,23,4,95235304,0,3568083,0,131160,120,100, ,
22,830,10,0010100000107XX,928c,1,1,8.436587,178.876114, ,61,21,-98,0,1,689,0,28,421,0,0,0, ,0.00000,12,43,53466371,0,549916,0,104275,3730252,1,1,000000,0,0,0,000000, ,0.28472,23,4,95235304,0,3568083,0,131160,120,100, ,
23,830,12,0010100000107XX,928c,1,1,8.428153,178.876114, ,61,21,-98,0,1,689,0,28,421,0,0,0, ,0.00000,12,43,53466371,0,549916,0,104275,3730252,1,1,000000,0,0,0,000000, ,0.28472,23,4,95235304,0,3568083,0,131160,120,100, ,
24,830,14,0010100000107XX,928c,1,1,8.419726,178.876114, ,67,21,-98,0,1,697,0,28,0,0,0,0, ,0.00000,12,43,53466371,0,549916,0,104275,3730252,1,1,000000,0,0,0,000000, ,0.28472,23,4,95235725,0,3568083,0,131160,140,100, ,
25,830,17,0010100000107XX,928c,1,1,8.407103,178.864395, ,67,21,-98,0,1,697,0,28,934,0,0,0, ,0.00000,12,43,53466371,0,549916,0,104275,3730252,1,1,000000,0,0,0,000000, ,0.28472,23,4,95235725,421,3568113,10,131160,140,100, ,
26,830,19,0010100000107XX,928c,1,1,8.407103,178.864395, ,67,21,-98,0,1,697,0,28,934,0,0,0, ,0.00000,12,43,53466371,0,549916,0,104275,3730252,1,1,000000,0,0,0,000000, ,0.28472,23,4,95235725,421,3568113,10,131160,140,100, ,
27,831,1,0010100000107XX,928c,1,1,8.398697,178.864395, ,67,21,-98,0,1,697,0,28,934,0,0,0, ,0.00000,12,43,53466371,0,549916,0,104275,3730252,1,1,000000,0,0,0,000000, ,0.28472,23,4,95235725,421,3568113,10,131160,140,100, ,
28,831,3,0010100000107XX,928c,1,1,8.390300,178.864395, ,67,21,-98,0,1,704,0,28,842,276,0,0, ,0.00000,12,43,53466371,0,549916,0,104275,3730252,1,1,000000,0,0,0,000000, ,0.28472,23,4,95235817,421,3568113,10,131162,155,100, ,
29,831,5,0010100000107XX,928c,1,1,8.381911,178.985458, ,61,21,-98,0,1,697,0,28,421,0,0,0, ,0.00000,12,43,53466371,0,549916,0,104275,3730252,1,1,000000,0,0,0,000000, ,0.28472,23,4,95236238,421,3568113,46,131162,135,100, ,
30,831,7,0010100000107XX,928c,1,1,8.373530,179.016907, ,61,21,-98,0,1,697,0,28,421,0,0,0, ,0.00000,12,43,53466371,0,549916,0,104275,3730252,1,1,000000,0,0,0,000000, ,0.28472,23,4,95236238,0,3568113,0,131162,135,100, ,
32,831,9,0010100000107XX,928c,1,1,8.373530,179.016907, ,61,21,-98,0,1,697,0,28,421,0,0,0, ,0.00000,12,43,53466371,0,549916,0,104275,3730252,1,1,000000,0,0,0,000000, ,0.28472,23,4,95236238,0,3568113,0,131162,135,100, ,
