Timestamp, Frame, Slot, IMSI, RNTI, UID, UE_No, DL_THR, UL_THR, ,PH_dB, PCMAX_dBm, AVG_RSRP, CQI, RI, raw_rssi, ul_rssi, dl_max_mcs, sched_ul_bytes, estimated_ul_buffer, num_total_bytes, dl_pdus_total, ,dl_BLER, dl_MCS, dlsch_errors, dlsch_total_bytes, dlsch_current_bytes, dlsch_total_rbs, dlsch_current_rbs, dl_num_mac_sdu, dl_lc4_bytes, dl_lc4_id, dl_lc4_sst,dl_lc4_sd, dl_lc5_bytes, dl_lc5_id, dl_lc5_sst,dl_lc5_sd, ,ul_BLER, ul_MCS, ulsch_errors, ulsch_total_bytes, ulsch_current_bytes, ulsch_total_rbs, ulsch_current_rbs, ul_num_mac_sdu, SNR, slice2_max_ratio, ,
0,938,7,0010100000107XX,3da5,0,1,32.174088,179.939972, ,59,21,-99,0,1,697,0,28,72,0,58,0, ,0.08326,12,26,10926427,0,111072,0,20922,803403,1,1,000000,0,0,0,000000, ,0.16840,7,0,19595826,0,690980,0,24198,125,100, ,
1,938,9,0010100000107XX,3da5,0,1,32.174088,179.939972, ,59,21,-99,0,1,697,0,28,72,0,58,0, ,0.08326,12,26,10926533,106,111077,5,20923,803461,1,1,000000,0,0,0,000000, ,0.16840,7,0,19595826,0,690980,0,24198,125,100, ,
2,938,12,0010100000107XX,3da5,0,1,32.333393,179.939972, ,59,21,-99,0,1,697,0,28,72,0,0,0, ,0.08326,12,26,10926810,0,111082,0,20924,803464,1,1,000000,0,0,0,000000, ,0.16840,7,0,19595826,0,690980,0,24198,125,100, ,
3,938,13,0010100000107XX,3da5,0,1,32.301067,179.939972, ,59,21,-99,0,1,724,0,28,0,0,0,0, ,0.08326,12,26,10926810,0,111082,0,20924,803464,1,1,000000,0,0,0,000000, ,0.16840,7,0,19595898,0,690980,0,24198,165,100, ,
4,938,16,0010100000107XX,3da5,0,1,32.252636,179.760056, ,59,21,-99,0,1,724,0,28,333,0,0,0, ,0.08326,12,26,10926810,0,111082,0,20924,803464,1,1,000000,0,0,0,000000, ,0.16840,7,0,19595898,333,690990,10,24198,165,100, ,
6,938,18,0010100000107XX,3da5,0,1,32.236507,179.836670, ,59,21,-99,0,1,724,0,28,666,0,0,0, ,0.08326,12,26,10926810,0,111082,0,20924,803464,1,1,000000,0,0,0,000000, ,0.16840,7,0,19595898,333,691000,10,24198,165,100, ,
7,939,0,0010100000107XX,3da5,0,1,32.220387,179.836670, ,59,21,-99,0,1,724,0,28,666,0,0,0, ,0.08326,12,26,10926810,0,111082,0,20924,803464,1,1,000000,0,0,0,000000, ,0.16840,7,0,19595898,333,691000,10,24198,165,100, ,
8,939,2,0010100000107XX,3da5,0,1,32.188175,179.836670, ,59,21,-99,0,1,724,0,28,666,0,0,0, ,0.08326,12,26,10926810,0,111082,0,20924,803464,1,1,000000,0,0,0,000000, ,0.16840,7,0,19595898,333,691000,10,24198,165,100, ,
9,939,4,0010100000107XX,3da5,0,1,32.155994,179.836670, ,59,21,-99,0,1,704,0,28,333,0,0,0, ,0.08326,12,26,10926810,0,111082,0,20924,803464,1,1,000000,0,0,0,000000, ,0.16840,7,0,19596231,333,691000,10,24198,145,100, ,
10,939,6,0010100000107XX,3da5,0,1,32.123844,179.859299, ,59,21,-99,0,1,704,0,28,72,0,0,0, ,0.08326,12,26,10926810,0,111082,0,20924,803464,1,1,000000,0,0,0,000000, ,0.16840,7,0,19596564,0,691010,0,24198,150,100, ,
11,939,8,0010100000107XX,3da5,0,1,32.107780,179.769363, ,59,21,-99,0,1,704,0,28,72,0,0,0, ,0.08326,12,26,10926810,0,111082,0,20924,803464,1,1,000000,0,0,0,000000, ,0.16840,7,0,19596564,0,691010,0,24198,150,100, ,
12,939,11,0010100000107XX,3da5,0,1,32.075676,179.769363, ,59,21,-99,0,1,704,0,28,72,0,0,0, ,0.08326,12,26,10926810,0,111082,0,20924,803464,1,1,000000,0,0,0,000000, ,0.16840,7,0,19596564,0,691010,0,24198,150,100, ,
13,939,12,0010100000107XX,3da5,0,1,32.059639,179.769363, ,59,21,-99,0,1,704,0,28,72,0,0,0, ,0.08326,12,26,10926810,0,111082,0,20924,803464,1,1,000000,0,0,0,000000, ,0.16840,7,0,19596564,0,691010,0,24198,150,100, ,
